2018,Audi,Q7,45 TFSI Quattro Luxury,SUV,3,V6,808,236
2019,Audi,Q8,55 TFSI Quattro S-Line Premium Edition,SUV,3,V6,7831,236
2018,Audi,Q7,45 TFSI Design S-Line Quattro,SUV,3,V6,6900,180
2019,Audi,A7,Sportback 55 TFSI Quattro Premium Edition,Sedan,3,V6,7122,180
2018,Audi,Q5,45 TFSI Quattro Design,SUV,2,I4,1964,199
2018,Audi,Q5,45 TFSI Quattro Design,SUV,2,I4,680,199
2018,Audi,S3,2.0 TFSI Quattro,Sedan,2,I4,300,199
2018,Audi,Q5,45 TFSI Quattro Design,SUV,2,I4,4943,236
2018,Audi,Q5,45 TFSI Quattro Design S-Line,SUV,2,I4,3485,199
2018,Audi,A4,40 TFSI Desgin S-Line 190hp,Sedan,2,I4,8164,199
2018,Audi,Q3,35 TFSI Quattro Design,SUV,2,I4,3800,180
2018,Audi,Q3,35 TFSI Quattro Design,SUV,2,I4,2736,180
2018,Audi,Q3,40 TFSi Quattro Design S-Line,SUV,2,I4,7797,198
2018,Audi,A4,30 TFSI Standard,Sedan,1.4,I4,2979,198
2018,Audi,A3,Sport 35 TFSI,Sedan,1.4,I4,5054,198
2018,Audi,Q3,35 TFSI Quattro Design,SUV,2,I4,2817,198
2018,Audi,Q3,35 TFSI Quattro Design,SUV,2,I4,8210,233
2017,Mercedes-Benz,E Class,E 300,Sedan,2,I4,1948,222
2016,BMW,2 Series,228i,Convertible,2,I4,1777,57
2017,Infiniti,Q70,Excellence,Sedan,3.7,V6,27238,213
2017,Mercedes-Benz,E Class,"",Sedan,2,I4,19173,43
2017,Mercedes-Benz,E Class,E 300,Sedan,2,I4,4211,213
2017,Mercedes-Benz,E Class,"",Sedan,2,I4,15019,43
2017,Mercedes-Benz,E Class,E 200,Sedan,2,I4,28497,213
2017,Mercedes-Benz,E Class,E400,Sedan,3,V6,25000,213
2019,Mercedes-Benz,E Class,"",Coupe,2,I4,3500,68
2016,Mercedes-Benz,E Class,"",Sedan,2,I4,38000,14
2016,Mercedes-Benz,C Class,C200,Sedan,2,I4,59856,48
2017,Mercedes-Benz,C Class,C 300 Coupe,Coupe,2,I4,51000,171
2017,Mercedes-Benz,A Class,"",Hatchback,2,I4,20087,43
2018,Infiniti,QX30,2.0t LUXE + Sensory + Café Teak,Hatchback,2,I4,15403,185
2016,Infiniti,Q50,Premium - Q5J1,Sedan,2,I4,47000,213
2016,Infiniti,Q50,Premium - Q5J1,Sedan,2,I4,59000,233
2018,Infiniti,Q50,Sport - ProActive - Q53D,Sedan,3,V6,22438,213
2017,Mercedes-Benz,A Class,"",Hatchback,2,I4,20593,43
2017,Mercedes-Benz,A Class,"",Hatchback,2,I4,30300,109
2016,Mercedes-Benz,A Class,"",Hatchback,2,I4,24000,22
2016,Mercedes-Benz,C Class,"",Sedan,1.8,I4,32662,43
2017,Mercedes-Benz,C Class,"",Convertible,5.4,V8,14968,43
2016,Mercedes-Benz,C Class,"",Sedan,1.8,I4,18915,43
2018,Mercedes-Benz,C Class,"",Coupe,1.8,I4,11879,43
2017,Mercedes-Benz,C Class,"",Sedan,3.2,V6,11401,43
2016,Mercedes-Benz,C Class,C200,Sedan,1.6,I4,50900,61
2016,Mercedes-Benz,C Class,"",Sedan,1.8,I4,32348,62
2017,Mercedes-Benz,C Class,"",Sedan,3.2,V6,12000,14
2016,Mercedes-Benz,S Class,S 500,Sedan,4.7,V8,10102,213
2017,Mercedes-Benz,SLC,"",Convertible,2,I4,30000,14
2016,BMW,2 Series,"",Convertible,2,I4,55604,62
2017,BMW,3 Series,"",Sedan,3,I6,7700,28
2016,BMW,5 Series,"",Sedan,2,I4,50000,14
2018,BMW,5 Series,"",Sedan,2,I4,9000,56
2016,BMW,5 Series,"",Sedan,2,I4,16000,22
2017,BMW,4 Series,430i M-Coupe,Coupe,3,6,25000,40
2016,BMW,2 Series,"",Convertible,3,I6,35000,56
2017,BMW,7 Series,"",Sedan,2,I4,45000,14
2017,BMW,7 Series,"",Sedan,3,I6,35779,62
2017,BMW,7 Series,"",Sedan,3,I6,31000,56
2017,BMW,7 Series,"",Sedan,3,I6,31000,63
2017,BMW,7 Series,"",Sedan,6,V12,3582,62
2017,BMW,7 Series,750Li xDrive,Sedan,4.4,V8,40265,213
2018,Mercedes-Benz,E Class,E 400 Coupe,Coupe,4,V6,18000,39
2018,Mercedes-Benz,E Class,E 400 Coupe,Coupe,3,V6,20000,50
2018,Mercedes-Benz,C Class,C 63 S,Sedan,4,V8,46,99
2017,Mercedes-Benz,C Class,C 63 S,Coupe,4,V8,11000,68
2018,Mercedes-Benz,C Class,"",Sedan,1.8,I4,21300,34
2016,Mercedes-Benz,SL Class,SL 500,Convertible,3,V6,29034,154
2016,BMW,M4,GTS Coupe,Coupe,3,I6,41,158
2016,Infiniti,QX50,LUXE AWD,SUV,3.7,V6,16831,211
2016,Infiniti,QX50,LUXE AWD,SUV,3.7,V6,28828,211
2018,BMW,5 Series,520i M Sport,Sedan,2,I4,43000,38
2016,BMW,X5,35i,SUV,3.5,8,33000,38
2016,BMW,X6,"",SUV,3,I6,51000,73
2019,Mercedes-Benz,S Class,S450,Sedan,3,V6,39,98
2016,Mercedes-Benz,GLS,"",SUV,4.7,V8,45679,13
2016,Mercedes-Benz,GLE,Coupe 450 AMG,SUV,3,V6,18885,211
2018,Mercedes-Benz,GLE,"",SUV,3,V6,4001,41
2017,Mercedes-Benz,GLE,"",SUV,3,V6,24901,41
2018,Mercedes-Benz,GLE,"",SUV,3,V6,19810,41
2016,Mercedes-Benz,GLE,"",SUV,3,V6,53971,41
2017,Mercedes-Benz,G Class,"",SUV,4,V8,24040,60
2017,Mercedes-Benz,G Class,"",SUV,4,V8,25129,60
2017,Mercedes-Benz,G Class,"",SUV,4,V8,32000,11
2017,Mercedes-Benz,GLE,"",SUV,3,V6,32456,41
2017,Mercedes-Benz,G Class,"",SUV,4,V8,30838,41
2016,Mercedes-Benz,G Class,"",SUV,4,V8,37000,93
2017,Mercedes-Benz,GLE,"",SUV,3,V6,50000,61
2018,Mercedes-Benz,GLE,43,SUV,3,V6,6000,54
2016,Mercedes-Benz,GLE,"",SUV,3,V6,16000,54
2017,Mercedes-Benz,GLE,63s,SUV,4.7,V8,11269,38
2016,Mercedes-Benz,GLE,63s,SUV,5.5,V8,60000,46
2018,Mercedes-Benz,GLA,220 4MATIC,SUV,2,I4,7221,211
2018,Infiniti,Q50,LUXURY Q52D,Sedan,2,I4,20268,210
2018,Infiniti,Q50,LUXURY Q52D,Sedan,2,I4,14256,210
2017,Infiniti,QX60,Comfort -,SUV,3.5,V6,24253,210
2017,Mercedes-Benz,GLE,"",SUV,5.5,V8,11269,12
2017,Infiniti,QX80,8 SEATER BASE,SUV,5.6,V8,28961,208
2017,Infiniti,Q60,Coupe Red Sport 400HP,Coupe,3,V6,15572,208
2017,Infiniti,QX80,8 SEATER BASE,SUV,5.6,V8,39008,208
2017,Infiniti,QX70,Excellence -,SUV,3.7,V6,48830,208
2017,Infiniti,QX70,SPORT PACK - F2S,SUV,3.7,V6,21311,208
2017,Infiniti,QX70,SPORT PACK - F2S,SUV,3.7,V6,21814,208
2018,Infiniti,QX80,"",SUV,5.6,V8,4200,17
2017,Infiniti,QX70,Luxury -,SUV,3.7,V6,40568,208
2016,Infiniti,QX80,7 SEATER LUXURY - Q2,SUV,5.6,V8,46074,208
2018,Renault,Koleos,PE 4x2,SUV,2.5,I4,19378,208
2018,Renault,Duster,PE 4x4,SUV,2,I4,23750,180
2017,Renault,Talisman,SE,Sedan,2,I4,8875,156
2017,Renault,Talisman,SE,Sedan,2,I4,38850,212
2018,Renault,Duster,LE 4x2,SUV,2,I4,28476,208
2018,Renault,Duster,SE 4x2,SUV,2,I4,26106,208
2018,Renault,Duster,SE 4x2,SUV,2,I4,25168,208
2017,Renault,Talisman,SE,Sedan,2,I4,30323,156
2017,Renault,Captur,LE,SUV,1.6,I4,10941,208
2018,Renault,Captur,SE,Hatchback,1.6,I4,11504,208
2018,Renault,Duster,SE 4x2,SUV,2,I4,31071,208
2018,Renault,Duster,SE 4x2,SUV,2,I4,23627,208
2016,Renault,Duster,SE 4x2,SUV,2,I4,15696,212
2017,Renault,Captur,SE,SUV,1.6,I4,27422,212
2017,Renault,Talisman,SE Tce,Sedan,1.6,I4,22114,208
2017,Renault,Talisman,PE,Sedan,2,I4,29850,187
2018,Renault,Duster,PE 4x2,SUV,1.6,4,36490,222
2017,Renault,Talisman,SE,Sedan,1.6,I4,7725,208
2017,Renault,Talisman,PE,Sedan,2,I4,13961,208
2018,Renault,Duster,PE 4x2,SUV,1.6,4,30186,208
2018,Renault,Duster,SE 4x2,SUV,2,I4,28950,208
2018,Renault,Talisman,LE,Sedan,1.6,I4,12750,208
2018,Renault,Duster,PE 4x2,SUV,2,I4,31732,208
2018,Renault,Duster,SE 4x2,SUV,2,I4,17738,180
2018,Renault,Duster,SE 4x2,SUV,2,I4,27021,208
2018,Renault,Duster,SE 4x2,SUV,2,I4,22253,208
2018,Renault,Captur,SE,SUV,1.6,I4,14000,208
2016,Mercedes-Benz,CLS Class,400,Sedan,3,V6,11647,207
2017,BMW,1 Series,120i,Hatchback,1.6,I4,38175,28
2017,BMW,3 Series,318i,Sedan,1.5,I3,56930,44
2016,Mercedes-Benz,CLS Class,"",Sedan,3,V6,20715,37
2017,Mercedes-Benz,G Class,G 63 AMG,SUV,5.5,8,20472,207
2018,Mercedes-Benz,E Class,"",Sedan,2,I4,20804,37
2016,Mercedes-Benz,G Class,G 63 AMG,SUV,6.3,V8,45000,69
2017,Mercedes-Benz,S Class,S 500 Coupe,Coupe,5,V8,27000,220
2018,Mercedes-Benz,C Class,"",Coupe,5.4,V8,430,15
2016,Mercedes-Benz,G Class,"",SUV,4,V8,43000,22
2018,Infiniti,QX50,"",SUV,3.7,V6,15000,7
2017,BMW,7 Series,730Li,Sedan,2,4,10600,97
2016,Infiniti,QX60,"",SUV,3.5,V6,50000,69
2016,BMW,X5,"",SUV,4.4,V8,33000,30
2017,BMW,X6,xDrive35i,SUV,3,I6,44000,38
2016,BMW,4 Series,"",Coupe,2,I4,20000,63
2018,BMW,7 Series,730Li,Sedan,2,I4,700,42
2018,BMW,7 Series,730Li,Sedan,2,I4,700,42
2019,BMW,2 Series,M235i,Coupe,3,I6,4000,85
2018,BMW,7 Series,740Li,Sedan,3,I6,48000,38
2018,BMW,7 Series,"",Sedan,2,I4,700,7
2018,Mercedes-Benz,GLA,"",SUV,2,I4,25000,14
2016,Mercedes-Benz,GLE,GLE 450 AMG,SUV,3.5,V6,49000,207
2016,Mercedes-Benz,GLE,63s,SUV,5.5,V8,60000,163
2018,Mercedes-Benz,S Class,S450,Sedan,3,V6,30000,38
2017,Mercedes-Benz,SLC,SLC 200,Convertible,2,I4,35000,38
2017,Mercedes-Benz,E Class,"",Coupe,3,V6,18000,86
2017,Mercedes-Benz,C Class,"",Sedan,1.8,I4,47000,69
2016,Mercedes-Benz,GL Class,"",SUV,5.5,V8,28000,63
2017,Mercedes-Benz,A Class,"",Hatchback,2,I4,19000,63
2016,Mercedes-Benz,CLA,"",Sedan,2,I4,49000,63
2017,Mercedes-Benz,G Class,G 63 AMG,SUV,5.5,8,28000,222
2017,Mercedes-Benz,GLE,43,SUV,3,V6,22800,152
2016,Mercedes-Benz,G Class,"",SUV,4,V8,42000,49
2017,Mercedes-Benz,C Class,"",Convertible,5.4,V8,17000,49
2016,Mercedes-Benz,GLE,63s,SUV,5.5,V8,49700,42
2017,Mercedes-Benz,GLA,250,Hatchback,2,I4,10516,42
2017,Mercedes-Benz,G Class,G 63 AMG,SUV,4,V8,31000,38
2017,Mercedes-Benz,G Class,G 63 AMG,SUV,4,V8,38000,52
2018,Mercedes-Benz,GLE,63s,SUV,5.5,8,32000,38
2017,Mercedes-Benz,C Class,C200,Sedan,2,I4,58000,206
2018,Audi,Q7,"",SUV,4.2,V8,19987,7
2016,Audi,A8,"",Sedan,3,V6,35000,46
2016,Lexus,IS,200t Classic,Sedan,2,I4,55000,37
2018,Lexus,GX,460 Premier,SUV,4.6,V8,7000,42
2016,Audi,A6,35 TFSI,Sedan,1.8,I4,42000,210
2018,Audi,Q7,"",SUV,3,V6,21000,49
2018,Audi,A8,"",Sedan,3,V6,11000,61
2017,Audi,A3,"",Sedan,2,I4,57000,37
2017,Audi,A5,"",Coupe,2,I4,11000,49
2018,Audi,A3,"",Sedan,2,I4,44000,13
2016,Audi,A3,"",Sedan,2,I4,28000,37
2018,Audi,Q7,"",SUV,3,V6,19803,55
2019,Audi,A6,"",Sedan,3,V6,987,55
2016,Audi,A6,"",Sedan,2,I4,46442,6
2019,Audi,A6,"",Sedan,3,V6,1759,55
2017,Audi,A7,"",Sedan,3,V6,10000,6
2017,Audi,A8,"",Sedan,3,V6,24000,7
2017,Audi,A3,A3 30TFSI,Sedan,1.4,I4,41000,41
2018,Lexus,LX,"",SUV,5.7,V8,3100,21
2017,Lexus,RX,"",SUV,3.5,V6,6200,56
2017,Lexus,LX,"",SUV,5.7,V8,35000,7
2019,Lexus,IS,"",Sedan,3,V6,4000,7
2017,Mercedes-Benz,C Class,C200,Sedan,2,I4,20660,205
2017,Mercedes-Benz,C Class,"",Sedan,1.8,I4,16177,35
2017,Mercedes-Benz,C Class,"",Sedan,1.8,I4,23704,35
2018,Audi,A4,"",Sedan,1.8,I4,54131,12
2018,Audi,A8,"",Sedan,3,V6,26910,54
2016,Mercedes-Benz,S 63 AMG,4MATIC,Coupe,5.5,V8,36375,31
2017,Infiniti,Q50,"",Sedan,2,I4,2900,5
2018,Mercedes-Benz,S Class,"",Sedan,3,V6,550,25
2016,BMW,3 Series,"",Sedan,3,I4,18000,34
2016,Land Rover,Range Rover,"",SUV,4.2,V8,53000,43
2017,Mercedes-Benz,C Class,C200,Sedan,2,I4,53802,200
2018,Land Rover,Discovery,"",SUV,3,V6,79,49
2016,Mini,Cooper,"",Hatchback,1.6,I4,59000,1
2017,Lexus,ES,"",Sedan,3.5,V6,39000,0
2018,Lexus,LX,570 S,SUV,5.7,V8,41000,35
2016,Land Rover,Range Rover,"",SUV,4.2,V8,56000,45
2016,Land Rover,Range Rover,"",SUV,4.2,V8,45388,49
2017,Land Rover,Range Rover Sport,"",SUV,3,V6,36,49
2017,Land Rover,Range Rover Sport,"",SUV,3,V6,37,49
2017,Mercedes-Benz,G Class,G 63 AMG,SUV,6.3,V8,34559,35
2016,Ford,Mustang,GT Premium,Coupe,5,V8,42000,77
2017,Ford,Mustang,GT Premium,Coupe,5,V8,52000,141
2017,Toyota,Camry,"",Sedan,2.5,I4,59447,56
2010,Toyota,Camry,"",Sedan,2.5,I4,172766,28
2018,Toyota,Camry,XSE,Sedan,2.5,I4,9000,199
2017,Chevrolet,Camaro,"",Coupe,6.2,V8,29245,0
2018,Chevrolet,Camaro,"",Coupe,6.2,V8,17000,14
2017,Toyota,RAV 4,RAV4,SUV,2.5,I4 H,27447,26
2018,Lexus,GX,460 Prestige,SUV,4.6,V8,9000,199
2017,Mercedes-Benz,SL Class,"",Convertible,4.7,V8,27000,49
2017,Infiniti,QX70,Excellence - F1,SUV,3.7,V6,36000,61
2017,Dodge,Charger,DAYTONA,Sedan,6.4,8,33000,25
2016,Dodge,Charger,"",Sedan,3.5,V6,17000,54
2018,Dodge,Charger,"",Sedan,3.5,V6,18000,54
2012,Toyota,Camry,"",Sedan,2.5,I4,131000,6
2014,Toyota,Camry,"",Sedan,2.5,I4,82000,34
2016,Mercedes-Benz,S Class,S 500 AMG,Sedan,4.7,V8,58000,25
2016,Ford,Escape,"",SUV,2,I4,33000,54
2018,Chevrolet,Corvette,Z06 Manual,Coupe,6.2,V8,14000,198
2017,MINI,Cooper,cooper,Hatchback,1.6,I4,11000,223
2016,Land Rover,Defender,"",SUV,2.4,I4,7000,6
2017,Land Rover,Range Rover Sport,V6 HSE,SUV,3,V6,48000,52
2018,Land Rover,Range Rover Sport,V6 HSE,SUV,3,V6,30000,33
2016,Land Rover,Range Rover,"",SUV,4.2,V8,37000,5
2016,Land Rover,Range Rover,"",SUV,4.2,V8,24800,5
2016,Land Rover,Range Rover Sport,"",SUV,4.2,V8,26000,5
2016,Lexus,IS,"",Sedan,3,V6,39000,6
2016,Lexus,LX,"",SUV,5.7,V8,39900,24
2017,Lexus,LX,570 Premier,SUV,5.7,V8,35000,25
2017,Lexus,LX,"",SUV,5.7,V8,10000,6
2017,Lexus,LX,570 Platinum,SUV,5.7,V8,10000,33
2018,Audi,A4,30 TFSI Basic,Sedan,1.4,I4,2979,161
2018,Audi,A8,55 TFSI QUATTRO,Sedan,3,V6,20000,54
2018,Audi,S3,TFSI quattro,Sedan,2,I4,305,223
2016,Audi,S8,"",Sedan,4,V8,47000,47
2016,Audi,S8,"",Sedan,4,V8,25000,5
2019,Audi,Q8,55 TFSI,SUV,3,V6,7831,208
2018,Audi,Q7,45 TFSI Design quattro,SUV,3,V6,7679,161
2018,Audi,Q7,45 TFSI Quattro Luxury,SUV,3,V6,810,193
2018,Audi,Q5,45 TFSI quattro,SUV,2,I4,4943,162
2018,Audi,Q5,45 TFSI quattro,SUV,2,I4,1964,147
2018,Audi,Q3,35 TFSI quattro,SUV,2,I4,8210,170
2018,Audi,Q3,35 TFSI quattro,SUV,2,I4,2586,147
2018,Audi,Q3,35 TFSI quattro,SUV,2,I4,1559,230
2018,Audi,Q5,45 TFSI quattro,SUV,2,I4,3485,144
2017,BMW,1 Series,120i,Hatchback,1.6,I4,27425,19
2017,Mercedes-Benz,GLC Class,GLC 300,SUV,2,4,14649,198
2017,Mercedes-Benz,GLC Class,GLC 300,SUV,2,4,12737,198
2018,Mercedes-Benz,GLC Class,GLC 250,SUV,2,4,8326,82
2017,Mercedes-Benz,GLC Class,"",SUV,2,4,3946,28
2017,Mercedes-Benz,GLC Class,GLC 250,SUV,2,4,21000,29
2018,Mercedes-Benz,GLC Class,GLC 250,SUV,2,4,6100,82
2016,Mercedes-Benz,GLE,63s,SUV,5.5,V8,42000,198
2016,Cadillac,ATS,"",Sedan,2,I4,53,41
2017,Cadillac,ATS,"",Sedan,3.6,V6,37,47
2017,Cadillac,ATS,"",Sedan,3.6,V6,37,47
2017,Cadillac,ATS,"",Coupe,3.6,V6,32,47
2012,Toyota,Camry,"",Sedan,2.5,I4,158000,27
2011,Toyota,Camry,"",Sedan,2.5,I4,142500,27
2019,Cadillac,XT5,AWD Platinum,SUV,3.6,V6,8350,53
2017,Cadillac,Escalade,"",SUV,6.2,V8,14208,47
2018,Cadillac,CTS,"",Sedan,2,I4,11221,10
2016,Cadillac,CTS,Luxury,Sedan,3.6,V6,27000,25
2017,Cadillac,CTS,Luxury,Sedan,3.6,V6,5900,36
2018,Cadillac,CTS,"",Sedan,3.6,V6,8976,10
2018,Cadillac,Escalade,"",SUV,6.2,V8,32,41
2018,Mercedes-Benz,C Class,C 63 S,Coupe,4,V8,1700,209
2018,Mercedes-Benz,C Class,C 63 S Cabriolet,Convertible,4,V8,5000,153
2017,Lexus,LX,570 S,SUV,5.7,V8,35000,32
2018,Mercedes-Benz,GLE,43,SUV,3,V6,16000,28
2019,BMW,7 Series,730 Li Luxury,Sedan,2,4,700,71
2019,BMW,7 Series,730 Li Luxury,Sedan,2,4,500,70
2017,Ford,Raptor,RAPTOR,Truck,3.5,V6,45000,62
2018,Mercedes-Benz,S Class,S 560,Sedan,5,V8,21000,28
2017,BMW,7 Series,740Li,Sedan,3,I6,80000,19
2019,BMW,7 Series,730 Li Luxury,Sedan,2,4,500,70
2019,BMW,7 Series,730 Li Luxury,Sedan,2,4,1000,70
2019,BMW,7 Series,730 Li Luxury,Sedan,2,4,500,70
2019,BMW,7 Series,730 Li Luxury,Sedan,2,4,700,70
2017,Renault,Talisman,PE,Sedan,2,I4,21150,192
2017,Renault,Talisman,PE,Sedan,2,I4,15813,192
2016,Renault,Koleos,PE 4x2,SUV,2.5,I4,20575,192
2016,Renault,Koleos,PE 4x2,SUV,2.5,I4,8125,171
2016,Renault,Koleos,PE 4x2,SUV,2.5,I4,30950,171
2016,Renault,Koleos,PE 4x2,SUV,2.5,I4,33500,192
2017,Jeep,Wrangler,WILLYS,SUV,3.6,V6,18500,19
2016,Volkswagen,Tiguan,SE,SUV,1.4,I4,50000,30
2016,Volkswagen,Touareg,SPORT,SUV,3.6,V6,1,4
2017,Volkswagen,Touareg,SPORT,SUV,3.6,V6,1,4
2016,Volkswagen,Touareg,SEL,SUV,3.6,V6,1,4
2017,Volkswagen,Touareg,SEL,SUV,3.6,V6,1,4
2016,Volkswagen,Touareg,SE,SUV,3.6,V6,1,4
2017,Volkswagen,Touareg,SE,SUV,3.6,V6,1,4
2016,Volkswagen,Touareg,S,SUV,3.6,V6,1,4
2017,Volkswagen,Touareg,S,SUV,3.6,V6,1,4
2016,Volkswagen,Touareg,R-LINE,SUV,3.6,V6,1,4
2017,Volkswagen,Touareg,R-LINE,SUV,3.6,V6,1,4
2018,Volkswagen,Touareg,Highline,SUV,3.6,V6,1,4
2018,Volkswagen,Touareg,Highline Plus,SUV,3.6,V6,1,4
2013,Toyota,Camry,"",Sedan,2.5,I4,167000,28
2012,Toyota,Camry,"",Sedan,2.5,I4,295000,21
2017,Cadillac,CTS,"",Sedan,3.6,V6,4100,19
2018,Volkswagen,Touareg,Comfortline,SUV,3,6,1,3
2018,BMW,4 Series,430i Gran Coupe M Sport,Sedan,2,I4,9000,36
2019,Volkswagen,Touareg,R-LINE,SUV,3,6,1,3
2017,Hyundai,Santa Fe,Top 4WD,SUV,3.3,V6,36000,45
2017,Jeep,Grand Cherokee,SRT8,SUV,6.4,V8,29000,24
2019,Volkswagen,Touareg,Highline Plus,SUV,3,6,1,3
2016,Dodge,Charger,"",Sedan,6.4,V8,45800,48
2017,Ford,Mustang,"",Coupe,3.7,V6,46000,20
2016,Ford,Mustang,"",Coupe,4.6,V8,545,41
2019,Lexus,LX,"",SUV,5.7,V8,22000,42
2016,Mercedes-Benz,S Class,S 500,Sedan,4.7,V8,11531,191
2017,Mercedes-Benz,S Class,S 500,Sedan,4.7,V8,31753,191
2017,Mercedes-Benz,S Class,S 500,Sedan,4.7,V8,22216,191
2016,Mercedes-Benz,S Class,S 500,Sedan,4.7,V8,20682,191
2019,Chevrolet,Corvette,"",Coupe,6.2,V8,10000,42
2017,Toyota,Land Cruiser,GXR,SUV,4.6,V8,45000,191
2017,Toyota,Land Cruiser,VXR,SUV,5.7,V8,57000,26
2017,Toyota,Land Cruiser,GXR,SUV,4.6,V8,26000,27
2017,Toyota,Land Cruiser,VXR,SUV,5.7,V8,25000,18
2016,Toyota,Land Cruiser,"",SUV,4.5,V8,58000,55
2018,Toyota,Land Cruiser,LX V8,SUV,4.5,V8,12000,214
2018,Ford,Raptor,RAPTOR,Truck,3.5,V6,31500,24
2016,Toyota,Land Cruiser,"",SUV,4.5,V8,18000,41
2016,Volkswagen,Tiguan,S,SUV,1.4,I4,1,3
2016,Toyota,Land Cruiser,"",SUV,4.5,V8,29300,83
2017,Chevrolet,Camaro,"",Coupe,3.6,V6,12000,41
2017,Chevrolet,Camaro,"",Coupe,3.6,V6,25000,53
2017,Cadillac,ATS,"",Sedan,2,I4,30000,18
2016,Cadillac,ATS,"",Sedan,2,I4,8000,18
2017,Cadillac,ATS,"",Sedan,2,I4,13000,18
2017,Toyota,Tundra,"",SUV,4.6,V8,6681,0
2017,Toyota,Tundra,"",SUV,4.6,V8,6420,0
2018,Toyota,Tundra,"",SUV,4.6,V8,11764,0
2017,Toyota,Tundra,CrewMax,Truck,5.7,V8,28119,26
2016,Toyota,Tundra,TRD PRO,Truck,5.7,8,34078,26
2018,Toyota,RAV 4,"",SUV,2,I4,4199,41
2018,Jeep,Wrangler,Sport (2-Door),SUV,3.6,V6,15000,47
2016,Toyota,Rav 4,"",SUV,2,I4,9500,41
2017,Toyota,Rav 4,"",SUV,2,I4,45500,41
2018,Toyota,Rav 4,"",SUV,2,I4,24000,41
2016,Toyota,RAV 4,"",SUV,2,I4,19000,41
2016,Volkswagen,Tiguan,SE,SUV,1.4,I4,1,3
2016,Toyota,RAV 4,"",SUV,2,I4,15000,41
2018,Toyota,Rav 4,Hybrid,SUV,2.5,I4 H,9300,25
2017,Toyota,RAV 4,"",SUV,2,I4,27000,41
2016,Toyota,RAV 4,"",SUV,2,I4,32000,41
2016,Toyota,RAV 4,"",SUV,2,I4,7200,41
2016,Toyota,RAV 4,"",SUV,2,I4,8300,41
2016,Lexus,GX,"",SUV,4.6,V8,24800,41
2016,Volkswagen,Tiguan,S,SUV,2,I4,1,3
2018,Hyundai,Tucson,GDI (Topline) Red Pack,SUV,2.4,I4,36000,162
2016,Volkswagen,Tiguan,SE,SUV,2,I4,1,3
2019,Lexus,ES,350 Sport,Sedan,3,6,44,38
2017,Lexus,ES,350,Sedan,3.5,V6,45000,31
2016,Volkswagen,Tiguan,SEL,SUV,2,I4,1,3
2018,Lexus,RX,350 F-Sport,SUV,3.5,V6,280,25
2016,Land Rover,Range Rover,"",SUV,4.2,V8,22000,46
2018,Land Rover,Range Rover,"",SUV,3,V6,15363,46
2016,Land Rover,Range Rover,"",SUV,4.2,V8,42000,42
2016,Land Rover,Range Rover,"",SUV,4.2,V8,34239,45
2017,Audi,A3,Basic 30 TFSI,Sedan,1.4,I4,41000,26
2016,Audi,A5,"",Coupe,2,I4,43000,34
2016,Audi,A8,"",Sedan,3,V6,53000,104
2018,Audi,A8,55 TFSI QUATTRO,Sedan,3,V6,3000,26
2018,Audi,A8,55 TFSI QUATTRO,Sedan,3,V6,6000,191
2019,Audi,Q8,55 TFSI Quattro S-Line Premium Edition,SUV,3,V6,6318,27
2018,Renault,Koleos,PE 4x2,SUV,2.5,I4,18469,191
2018,Renault,Koleos,PE 4x2,SUV,2.5,I4,17722,191
2018,Renault,Koleos,PE 4x2,SUV,2.5,I4,11463,191
2017,BMW,7 Series,"",Sedan,6,V12,31000,53
2017,Infiniti,QX70,Luxury - F2,SUV,3.7,V6,7307,20
2017,BMW,3 Series,"",Sedan,3,I4,10000,46
2018,BMW,X6,"",SUV,4.4,V8,2000,46
2016,BMW,X6,xDrive35i,SUV,3,I6,31000,27
2016,BMW,X6,"",SUV,3,I6,44000,53
2018,BMW,X6,xDrive50i M Sport,SUV,4.4,V8,9441,163
2017,Mercedes-Benz,GLE,GLE400,SUV,3,V6,18855,71
2017,Mercedes-Benz,GLE,GLE400,SUV,3,V6,20916,71
2017,Mercedes-Benz,GLE,GLE400,SUV,3,V6,27696,71
2017,Mercedes-Benz,GLE,GLE400,SUV,3,V6,16531,71
2017,Mercedes-Benz,GLE,"",SUV,3,V6,5484,21
2016,Volkswagen,Tiguan,TRACK & STYLE,SUV,2,I4,1,3
2016,Mercedes-Benz,CLA,"",Sedan,2,I4,39000,49
2018,Mercedes-Benz,S Class,"",Sedan,6,V8,4000,13
2018,Mercedes-Benz,S Class,"",Sedan,3,V6,550,13
2017,Mercedes-Benz,S Class,"",Sedan,6,V8,21000,13
2016,Mercedes-Benz,S Class,"",Sedan,6,V8,21000,0
2016,Mercedes-Benz,G Class,G 63 AMG,SUV,6.3,V8,28600,36
2017,Mercedes-Benz,G Class,G 63 AMG,SUV,5.5,8,16000,191
2017,Mercedes-Benz,CLS Class,400,Sedan,3.5,V6,22133,191
2017,Mercedes-Benz,CLS Class,"",Sedan,3,V6,15826,21
2016,Mercedes-Benz,C Class,"",Sedan,1.8,I4,35300,60
2017,Mercedes-Benz,C Class,"",Convertible,1.8,I4,19000,17
2017,Mercedes-Benz,C Class,"",Coupe,1.8,I4,29000,34
2016,Mercedes-Benz,C Class,"",Sedan,5.4,V8,22000,49
